customerid,urban,frequency,menu,partysize,monthlybasepayment,tenure,monthlyaddons,rating,churn
cid0020309,1,once-a-month,ethnic,6,57.990002,2,0,3,0
cid0020310,1,once-a-week,ethnic,2,117.99,50,8,3,0
cid0020311,1,once-a-week,ethnic,3,144.99001,20,0,5,0
cid0020312,1,once-a-month,convenience,5,43.990002,18,23,4,0
cid0020313,0,once-a-month,convenience,3,33.990002,2,2,3,0
cid0020314,1,once-a-month,convenience,6,47.990002,1,9,2,0
cid0020315,0,once-a-month,ethnic,5,52.990002,31,50,3,0
cid0020316,0,once-a-week,convenience,4,139.99001,17,0,2,1
cid0020317,1,twice-a-week,convenience,3,172.99001,41,14,4,0
cid0020318,1,once-a-month,healthy,4,51.990002,8,0,2,0
cid0020319,0,once-a-month,ethnic,6,57.990002,9,59,3,0
cid0020320,0,once-a-week,healthy,6,221.99001,39,0,2,0
cid0020321,0,once-a-week,convenience,6,170.99001,6,0,3,0
cid0020322,1,once-a-month,convenience,3,33.990002,12,0,2,0
cid0020323,1,once-a-month,convenience,6,47.990002,13,1,3,0
cid0020324,0,twice-a-week,convenience,3,172.99001,2,0,1,0
cid0020325,0,once-a-month,convenience,4,39.990002,3,0,2,1
cid0020326,0,once-a-month,convenience,3,33.990002,6,0,1,0
cid0020327,0,once-a-month,convenience,5,43.990002,29,34,1,0
cid0020328,1,twice-a-week,healthy,4,259.98999,4,0,3,0
cid0020329,0,once-a-week,healthy,3,156.99001,21,4,3,0
cid0020330,1,twice-a-week,healthy,4,259.98999,30,0,3,0
cid0020331,1,once-a-month,ethnic,3,40.990002,12,36,3,0
cid0020332,1,once-a-month,convenience,5,43.990002,4,13,5,0
cid0020333,0,once-a-month,convenience,5,43.990002,1,40,4,1
cid0020334,0,twice-a-week,convenience,5,222.99001,4,18,3,1
cid0020335,0,once-a-month,convenience,4,39.990002,1,0,2,1
cid0020336,0,twice-a-week,convenience,6,243.99001,46,0,1,0
cid0020337,1,once-a-month,convenience,2,27.99,8,0,2,0
cid0020338,1,once-a-month,convenience,4,39.990002,4,12,4,0
cid0020339,0,once-a-month,convenience,4,39.990002,25,0,3,0
cid0020340,1,once-a-month,convenience,5,43.990002,49,47,4,0
cid0020341,1,once-a-month,convenience,2,27.99,20,40,4,0
cid0020342,1,twice-a-week,convenience,5,222.99001,3,61,4,0
cid0020343,1,once-a-month,ethnic,4,47.990002,7,32,5,0
cid0020344,1,twice-a-week,ethnic,4,239.99001,14,33,3,0
cid0020345,0,once-a-month,convenience,4,39.990002,3,0,1,1
cid0020346,1,once-a-month,convenience,3,33.990002,6,20,3,0
cid0020347,1,once-a-month,convenience,3,33.990002,29,0,1,0
cid0020348,1,twice-a-week,convenience,3,172.99001,21,0,2,0
cid0020349,1,once-a-month,ethnic,4,47.990002,44,0,1,0
cid0020350,1,once-a-month,ethnic,5,52.990002,10,0,3,0
cid0020351,0,once-a-month,convenience,4,39.990002,10,27,3,0
cid0020352,0,once-a-month,convenience,3,33.990002,21,0,3,0
cid0020353,0,once-a-month,convenience,5,43.990002,31,0,1,0
cid0020354,1,once-a-month,ethnic,2,32.990002,1,38,3,1
cid0020355,1,once-a-month,convenience,3,33.990002,9,0,1,1
cid0020356,0,once-a-month,healthy,2,35.990002,29,0,3,0
cid0020357,1,once-a-month,convenience,5,43.990002,2,68,4,0
cid0020358,0,once-a-month,convenience,5,43.990002,3,0,4,0
cid0020359,0,once-a-month,convenience,3,33.990002,25,0,2,0
cid0020360,1,once-a-month,convenience,3,33.990002,2,0,3,0
cid0020361,0,twice-a-week,ethnic,6,292.98999,4,0,3,0
cid0020362,1,once-a-month,convenience,5,43.990002,35,0,3,0
cid0020363,1,twice-a-week,convenience,4,199.99001,1,0,2,1
cid0020364,0,once-a-month,convenience,4,39.990002,8,41,5,0
cid0020365,0,twice-a-week,healthy,3,224.99001,11,39,5,0
cid0020366,1,twice-a-week,convenience,5,222.99001,3,64,5,0
cid0020367,1,once-a-month,convenience,4,39.990002,6,0,2,0
cid0020368,0,once-a-month,convenience,5,43.990002,4,0,2,0
cid0020369,1,once-a-month,convenience,2,27.99,36,54,5,0
cid0020370,0,once-a-month,convenience,5,43.990002,23,48,5,0
cid0020371,1,once-a-month,convenience,2,27.99,11,0,3,0
cid0020372,0,once-a-month,ethnic,4,47.990002,6,59,4,0
cid0020373,0,once-a-month,convenience,3,33.990002,1,16,3,0
cid0020374,1,once-a-month,convenience,5,43.990002,2,0,2,0
cid0020375,1,twice-a-week,ethnic,3,206.99001,5,0,4,0
cid0020376,1,once-a-month,convenience,5,43.990002,9,41,1,1
cid0020377,1,once-a-week,convenience,3,120.99,3,0,3,0
cid0020378,1,once-a-month,ethnic,4,47.990002,1,13,1,0
cid0020379,0,once-a-week,healthy,4,181.99001,53,45,2,0
cid0020380,0,once-a-month,convenience,6,47.990002,4,62,4,0
cid0020381,1,twice-a-week,convenience,3,172.99001,5,48,2,0
cid0020382,1,once-a-week,ethnic,4,167.99001,15,0,1,0
cid0020383,1,once-a-month,convenience,4,39.990002,5,53,5,0
cid0020384,0,twice-a-week,ethnic,4,239.99001,46,0,1,1
cid0020385,1,once-a-month,ethnic,4,47.990002,19,0,2,0
cid0020386,0,once-a-month,convenience,3,33.990002,2,0,2,0
cid0020387,0,once-a-month,convenience,3,33.990002,18,40,5,0
cid0020388,1,once-a-week,convenience,4,139.99001,2,34,3,0
cid0020389,0,once-a-month,convenience,5,43.990002,8,58,4,0
cid0020390,1,twice-a-week,convenience,4,199.99001,6,62,4,0
cid0020391,1,once-a-month,convenience,6,47.990002,10,33,4,0
cid0020392,0,once-a-month,ethnic,4,47.990002,5,33,5,0
cid0020393,0,once-a-month,convenience,5,43.990002,5,64,5,0
cid0020394,0,once-a-month,convenience,5,43.990002,4,0,2,0
cid0020395,1,once-a-week,convenience,5,155.99001,7,0,4,1
cid0020396,1,once-a-month,convenience,3,33.990002,10,0,3,0
cid0020397,0,once-a-week,convenience,3,120.99,8,0,1,1
cid0020398,0,once-a-month,convenience,5,43.990002,19,20,4,0
cid0020399,1,once-a-month,convenience,5,43.990002,5,38,2,0
cid0020400,1,twice-a-week,convenience,4,199.99001,40,0,2,0
cid0020401,1,once-a-month,ethnic,6,57.990002,1,20,2,0
cid0020402,0,once-a-month,convenience,3,33.990002,3,0,3,0
cid0020403,1,once-a-month,ethnic,2,32.990002,28,46,2,0
cid0020404,1,once-a-week,convenience,4,139.99001,3,46,2,0
cid0020405,1,twice-a-week,ethnic,5,267.98999,1,46,3,0
cid0020406,0,once-a-month,healthy,4,51.990002,38,13,4,0
cid0020407,1,twice-a-week,convenience,6,243.99001,2,0,2,1
cid0020408,1,once-a-week,ethnic,5,186.99001,21,0,2,0
cid0020409,0,once-a-month,convenience,5,43.990002,42,0,3,0
cid0020410,1,once-a-month,convenience,4,39.990002,43,54,5,0
cid0020411,1,twice-a-week,convenience,2,140.99001,1,0,2,1
cid0020412,1,once-a-month,convenience,4,39.990002,42,0,1,0
cid0020413,0,once-a-month,convenience,5,43.990002,1,0,2,1
cid0020414,1,once-a-month,convenience,3,33.990002,31,0,1,0
cid0020415,1,twice-a-week,convenience,2,140.99001,15,47,4,0
cid0020416,1,once-a-month,convenience,4,39.990002,34,35,2,0
cid0020417,0,once-a-month,convenience,4,39.990002,2,5,4,0
cid0020418,1,twice-a-week,healthy,3,224.99001,7,38,4,0
cid0020419,0,once-a-month,convenience,4,39.990002,1,0,1,1
cid0020420,0,twice-a-week,convenience,3,172.99001,25,0,1,0
cid0020421,0,once-a-month,convenience,3,33.990002,44,1,3,0
cid0020422,1,once-a-month,convenience,3,33.990002,4,30,2,0
cid0020423,1,once-a-month,ethnic,5,52.990002,15,50,4,0
cid0020424,0,once-a-month,ethnic,6,57.990002,2,18,2,0
cid0020425,1,once-a-month,ethnic,3,40.990002,18,0,2,0
cid0020426,0,twice-a-week,ethnic,4,239.99001,13,0,1,1
cid0020427,0,twice-a-week,healthy,5,289.98999,15,5,3,0
cid0020428,1,once-a-month,convenience,4,39.990002,47,0,5,0
cid0020429,1,once-a-month,convenience,2,27.99,38,0,3,0
cid0020430,1,once-a-month,healthy,6,62.990002,13,52,1,0
cid0020431,0,once-a-month,ethnic,4,47.990002,3,0,2,1
cid0020432,1,once-a-month,ethnic,5,52.990002,27,3,5,0
cid0020433,0,once-a-month,convenience,3,33.990002,14,7,4,0
cid0020434,1,once-a-month,convenience,6,47.990002,1,20,3,1
cid0020435,1,once-a-month,ethnic,2,32.990002,17,19,4,0
cid0020436,1,once-a-month,convenience,3,33.990002,1,0,5,0
cid0020437,0,once-a-month,convenience,4,39.990002,9,24,4,0
cid0020438,0,once-a-month,healthy,3,44.990002,3,17,5,0
cid0020439,1,once-a-month,convenience,5,43.990002,10,0,2,0
cid0020440,1,once-a-month,healthy,3,44.990002,18,25,4,0
cid0020441,0,once-a-month,convenience,5,43.990002,5,40,3,0
cid0020442,1,once-a-week,convenience,3,120.99,9,36,5,0
cid0020443,1,twice-a-week,convenience,3,172.99001,8,0,2,0
cid0020444,0,once-a-week,ethnic,5,186.99001,1,0,4,1
cid0020445,1,once-a-month,ethnic,3,40.990002,6,41,5,0
cid0020446,0,once-a-month,convenience,4,39.990002,21,47,2,0
cid0020447,1,once-a-month,convenience,6,47.990002,39,47,5,0
cid0020448,1,twice-a-week,convenience,3,172.99001,28,0,2,0
cid0020449,1,once-a-month,healthy,3,44.990002,43,34,5,0
cid0020450,1,once-a-month,convenience,3,33.990002,27,0,3,0
cid0020451,1,once-a-month,convenience,3,33.990002,3,0,2,0
cid0020452,0,once-a-month,convenience,6,47.990002,6,34,5,0
cid0020453,1,once-a-month,ethnic,5,52.990002,6,0,4,0
cid0020454,1,once-a-week,convenience,6,170.99001,3,59,2,1
cid0020455,0,twice-a-week,convenience,3,172.99001,1,23,2,1
cid0020456,1,once-a-month,convenience,3,33.990002,53,42,4,0
cid0020457,0,once-a-month,convenience,5,43.990002,3,45,5,0
cid0020458,1,once-a-month,ethnic,6,57.990002,8,0,2,1
cid0020459,0,once-a-week,convenience,5,155.99001,6,0,2,0
cid0020460,1,once-a-month,ethnic,3,40.990002,17,0,2,0
cid0020461,1,twice-a-week,convenience,2,140.99001,13,6,5,0
cid0020462,0,once-a-month,convenience,3,33.990002,13,19,4,0
cid0020463,1,once-a-month,convenience,5,43.990002,19,0,3,1
cid0020464,0,once-a-month,ethnic,4,47.990002,32,30,4,0
cid0020465,0,once-a-month,convenience,3,33.990002,6,0,5,0
cid0020466,1,once-a-month,convenience,5,43.990002,7,0,2,1
cid0020467,1,once-a-week,convenience,6,170.99001,11,63,4,0
cid0020468,1,once-a-month,convenience,2,27.99,17,0,3,0
cid0020469,1,once-a-month,healthy,4,51.990002,46,9,2,0
cid0020470,1,once-a-week,ethnic,3,144.99001,26,1,4,0
cid0020471,0,once-a-month,convenience,5,43.990002,10,0,3,0
cid0020472,0,once-a-month,ethnic,3,40.990002,11,31,4,0
cid0020473,1,once-a-month,convenience,3,33.990002,6,9,5,0
cid0020474,1,once-a-month,ethnic,5,52.990002,18,0,3,1
cid0020475,1,once-a-week,convenience,2,97.989998,10,0,1,0
cid0020476,1,once-a-month,ethnic,5,52.990002,16,41,5,0
cid0020477,1,once-a-month,convenience,4,39.990002,1,0,3,0
cid0020478,0,once-a-month,ethnic,2,32.990002,1,31,4,0
cid0020479,1,once-a-month,ethnic,6,57.990002,1,0,3,0
cid0020480,1,once-a-month,ethnic,5,52.990002,6,0,2,1
cid0020481,1,once-a-month,convenience,6,47.990002,2,0,1,1
cid0020482,1,once-a-month,convenience,5,43.990002,2,4,5,0
cid0020483,0,twice-a-week,convenience,2,140.99001,9,0,1,0
cid0020484,0,once-a-month,convenience,5,43.990002,49,25,4,0
cid0020485,0,once-a-month,convenience,3,33.990002,2,26,3,0
cid0020486,0,once-a-month,convenience,2,27.99,1,0,4,0
cid0020487,1,once-a-month,convenience,3,33.990002,3,0,2,0
cid0020488,1,once-a-week,convenience,5,155.99001,12,47,4,0
cid0020489,0,once-a-month,ethnic,2,32.990002,24,40,5,0
cid0020490,1,once-a-month,ethnic,4,47.990002,3,49,5,0
cid0020491,0,once-a-month,convenience,4,39.990002,46,0,2,0
cid0020492,1,once-a-month,convenience,6,47.990002,7,0,2,1
cid0020493,1,once-a-month,convenience,6,47.990002,15,0,4,0
cid0020494,1,once-a-month,convenience,5,43.990002,41,19,5,0
cid0020495,1,once-a-month,convenience,2,27.99,4,0,3,0
cid0020496,1,twice-a-week,convenience,2,140.99001,1,0,2,0
cid0020497,1,once-a-month,convenience,3,33.990002,1,0,2,0
cid0020498,0,once-a-month,convenience,3,33.990002,4,7,4,0
cid0020499,0,once-a-week,convenience,2,97.989998,19,0,1,0
cid0020500,0,once-a-month,healthy,2,35.990002,5,28,3,0
cid0020501,0,twice-a-week,healthy,5,289.98999,14,46,2,0
cid0020502,0,once-a-month,convenience,3,33.990002,50,35,4,0
cid0020503,0,once-a-month,ethnic,2,32.990002,9,22,5,0
cid0020504,1,once-a-month,convenience,4,39.990002,36,0,2,0
cid0020505,0,twice-a-week,convenience,2,140.99001,2,0,2,1
cid0020506,0,once-a-month,ethnic,4,47.990002,5,43,5,0
cid0020507,1,once-a-month,convenience,6,47.990002,2,0,4,0
cid0020508,1,twice-a-week,convenience,5,222.99001,4,25,5,0
cid0020509,0,twice-a-week,convenience,4,199.99001,20,0,2,0
cid0020510,0,twice-a-week,convenience,3,172.99001,15,0,4,0
cid0020511,0,once-a-month,ethnic,4,47.990002,4,0,2,0
cid0020512,1,twice-a-week,ethnic,3,206.99001,3,14,3,0
cid0020513,0,once-a-month,convenience,3,33.990002,50,14,3,0
cid0020514,0,once-a-month,ethnic,6,57.990002,5,0,2,1
cid0020515,1,once-a-week,convenience,2,97.989998,45,0,2,0
cid0020516,1,twice-a-week,convenience,5,222.99001,2,16,3,0
cid0020517,1,twice-a-week,convenience,5,222.99001,5,7,4,0
cid0020518,1,once-a-month,convenience,2,27.99,2,0,2,0
cid0020519,0,once-a-month,convenience,5,43.990002,17,1,4,0
cid0020520,0,once-a-month,healthy,5,57.990002,9,27,2,1
cid0020521,1,once-a-month,convenience,5,43.990002,13,0,3,0
cid0020522,0,once-a-month,healthy,6,62.990002,18,31,5,0
cid0020523,1,once-a-month,convenience,3,33.990002,3,11,4,0
cid0020524,0,once-a-week,convenience,3,120.99,5,36,4,0
cid0020525,0,twice-a-week,convenience,3,172.99001,1,21,4,0
cid0020526,1,twice-a-week,convenience,6,243.99001,1,36,4,0
cid0020527,0,once-a-month,convenience,4,39.990002,1,0,1,1
cid0020528,0,once-a-week,convenience,3,120.99,13,0,1,1
cid0020529,1,once-a-month,ethnic,5,52.990002,24,0,1,0
cid0020530,0,twice-a-week,convenience,4,199.99001,12,53,4,0
cid0020531,1,once-a-month,convenience,5,43.990002,20,39,4,0
cid0020532,0,once-a-month,convenience,3,33.990002,3,0,4,0
cid0020533,0,once-a-month,convenience,4,39.990002,1,52,3,1
cid0020534,1,once-a-month,ethnic,3,40.990002,31,0,3,0
cid0020535,1,once-a-month,convenience,3,33.990002,2,25,3,0
cid0020536,1,twice-a-week,ethnic,4,239.99001,7,0,3,0
cid0020537,0,once-a-week,convenience,6,170.99001,16,55,2,0
cid0020538,0,once-a-month,healthy,3,44.990002,22,0,3,0
cid0020539,1,twice-a-week,convenience,4,199.99001,2,0,2,0
cid0020540,1,once-a-month,ethnic,4,47.990002,6,31,5,0
cid0020541,1,once-a-month,convenience,5,43.990002,12,0,1,0
cid0020542,1,once-a-month,healthy,3,44.990002,2,0,1,0
cid0020543,1,twice-a-week,convenience,4,199.99001,36,49,2,0
cid0020544,1,once-a-month,convenience,4,39.990002,23,28,2,0
cid0020545,1,once-a-week,convenience,6,170.99001,2,0,1,0
cid0020546,1,twice-a-week,convenience,6,243.99001,2,69,5,0
cid0020547,1,once-a-month,ethnic,3,40.990002,2,20,3,1
cid0020548,0,once-a-month,healthy,4,51.990002,43,34,3,0
cid0020549,1,once-a-month,healthy,3,44.990002,3,0,1,0
cid0020550,1,twice-a-week,healthy,5,289.98999,2,0,1,1
cid0020551,1,twice-a-week,convenience,4,199.99001,25,30,4,0
cid0020552,1,twice-a-week,convenience,4,199.99001,1,68,5,0
cid0020553,0,once-a-month,ethnic,6,57.990002,3,47,2,1
cid0020554,1,once-a-month,convenience,3,33.990002,2,21,3,0
cid0020555,1,once-a-month,convenience,3,33.990002,5,43,2,0
cid0020556,1,once-a-month,convenience,5,43.990002,10,0,1,1
cid0020557,0,once-a-month,convenience,3,33.990002,6,48,3,0
cid0020558,1,once-a-month,healthy,5,57.990002,8,30,5,0
cid0020559,1,once-a-week,ethnic,2,117.99,6,23,3,0
cid0020560,1,once-a-month,ethnic,6,57.990002,1,63,4,0
cid0020561,0,once-a-month,ethnic,3,40.990002,10,31,2,1
cid0020562,1,twice-a-week,ethnic,5,267.98999,2,33,5,0
cid0020563,0,once-a-week,convenience,6,170.99001,39,50,3,0
cid0020564,1,once-a-week,healthy,4,181.99001,51,0,4,0
cid0020565,1,once-a-month,healthy,5,57.990002,13,0,1,0
cid0020566,0,twice-a-week,convenience,3,172.99001,8,41,4,0
cid0020567,1,once-a-month,ethnic,4,47.990002,2,65,5,0
cid0020568,1,once-a-month,ethnic,4,47.990002,7,0,1,0
cid0020569,0,twice-a-week,ethnic,5,267.98999,2,14,4,1
cid0020570,0,once-a-month,healthy,5,57.990002,4,0,4,0
cid0020571,1,once-a-month,convenience,5,43.990002,1,0,2,1
cid0020572,1,twice-a-week,ethnic,2,168.99001,2,0,2,0
cid0020573,0,once-a-month,ethnic,5,52.990002,10,34,5,0
cid0020574,1,once-a-month,convenience,5,43.990002,2,0,3,0
cid0020575,1,once-a-month,convenience,5,43.990002,16,55,3,0
cid0020576,0,twice-a-week,ethnic,6,292.98999,1,33,1,1
cid0020577,1,once-a-month,convenience,3,33.990002,35,43,3,0
cid0020578,0,twice-a-week,ethnic,5,267.98999,3,0,1,1
cid0020579,0,once-a-month,convenience,5,43.990002,50,59,5,0
cid0020580,1,once-a-month,ethnic,3,40.990002,3,48,3,0
cid0020581,1,once-a-week,convenience,5,155.99001,1,33,5,0
cid0020582,0,twice-a-week,convenience,4,199.99001,4,31,4,0
cid0020583,0,once-a-month,convenience,5,43.990002,1,0,3,0
cid0020584,1,once-a-month,convenience,3,33.990002,3,21,2,0
cid0020585,1,once-a-month,ethnic,2,32.990002,18,43,5,0
cid0020586,1,once-a-month,convenience,3,33.990002,25,44,5,0
cid0020587,1,twice-a-week,convenience,4,199.99001,9,0,4,0
cid0020588,1,twice-a-week,convenience,4,199.99001,21,30,5,0
cid0020589,0,once-a-week,ethnic,4,167.99001,6,19,4,0
cid0020590,0,twice-a-week,convenience,2,140.99001,46,39,2,0
cid0020591,1,once-a-month,convenience,5,43.990002,4,0,2,0
cid0020592,0,twice-a-week,convenience,5,222.99001,2,0,2,1
cid0020593,0,once-a-month,ethnic,3,40.990002,8,41,3,0
cid0020594,1,twice-a-week,ethnic,3,206.99001,2,0,1,1
cid0020595,1,once-a-month,ethnic,4,47.990002,2,0,3,0
cid0020596,0,once-a-month,convenience,4,39.990002,37,17,5,0
cid0020597,0,once-a-month,ethnic,4,47.990002,4,24,5,0
cid0020598,1,twice-a-week,ethnic,2,168.99001,3,5,1,0
cid0020599,1,once-a-month,convenience,6,47.990002,3,35,5,0
cid0020600,1,once-a-month,convenience,5,43.990002,3,0,1,1
cid0020601,0,once-a-month,healthy,3,44.990002,32,0,3,0
cid0020602,0,once-a-week,ethnic,2,117.99,1,35,3,0
cid0020603,0,once-a-month,ethnic,5,52.990002,2,38,3,0
cid0020604,1,once-a-month,convenience,4,39.990002,3,0,3,0
cid0020605,1,once-a-month,convenience,4,39.990002,14,0,2,0
cid0020606,1,once-a-month,convenience,4,39.990002,45,39,5,0
cid0020607,0,once-a-month,convenience,5,43.990002,14,49,4,0
cid0020608,1,once-a-month,convenience,5,43.990002,52,62,4,0
cid0020609,1,once-a-month,convenience,6,47.990002,1,0,2,1
cid0020610,0,twice-a-week,convenience,6,243.99001,4,0,3,1
cid0020611,1,once-a-month,convenience,2,27.99,2,47,3,0
cid0020612,0,twice-a-week,convenience,5,222.99001,28,51,3,0
cid0020613,1,once-a-month,convenience,4,39.990002,15,57,4,0
cid0020614,1,twice-a-week,convenience,6,243.99001,23,11,3,0
cid0020615,1,once-a-month,convenience,3,33.990002,30,40,4,0
cid0020616,1,once-a-month,convenience,3,33.990002,19,24,3,0
cid0020617,1,twice-a-week,convenience,5,222.99001,12,0,2,0
cid0020618,1,once-a-month,convenience,5,43.990002,1,37,4,0
cid0020619,1,once-a-month,ethnic,6,57.990002,22,0,2,0
cid0020620,1,once-a-month,healthy,5,57.990002,6,0,2,1
cid0020621,0,twice-a-week,convenience,5,222.99001,3,0,3,0
cid0020622,1,once-a-month,healthy,4,51.990002,2,0,2,0
cid0020623,1,once-a-month,convenience,6,47.990002,1,40,3,1
cid0020624,1,once-a-month,convenience,5,43.990002,2,58,5,0
cid0020625,0,once-a-week,ethnic,3,144.99001,3,30,2,1
cid0020626,0,once-a-week,convenience,3,120.99,1,0,3,1
cid0020627,0,once-a-month,convenience,3,33.990002,4,15,4,0
cid0020628,0,once-a-week,healthy,3,156.99001,43,24,4,0
cid0020629,1,twice-a-week,convenience,6,243.99001,21,0,4,0
cid0020630,0,once-a-week,healthy,4,181.99001,2,27,4,0
cid0020631,0,once-a-month,convenience,4,39.990002,8,21,5,0
cid0020632,1,twice-a-week,ethnic,4,239.99001,2,27,2,1
cid0020633,1,once-a-month,convenience,2,27.99,2,0,2,0
cid0020634,0,twice-a-week,convenience,2,140.99001,6,0,4,0
cid0020635,1,once-a-week,convenience,5,155.99001,8,44,3,0
cid0020636,1,once-a-month,convenience,5,43.990002,4,17,2,0
cid0020637,0,once-a-month,convenience,6,47.990002,5,30,2,0
cid0020638,1,twice-a-week,convenience,5,222.99001,6,0,2,0
cid0020639,1,twice-a-week,ethnic,3,206.99001,28,0,2,0
cid0020640,0,once-a-month,convenience,2,27.99,42,6,4,0
cid0020641,0,once-a-month,convenience,3,33.990002,48,0,1,0
cid0020642,1,once-a-month,healthy,4,51.990002,2,0,3,0
cid0020643,0,once-a-month,ethnic,3,40.990002,3,20,3,0
cid0020644,1,twice-a-week,convenience,4,199.99001,2,29,4,0
cid0020645,0,once-a-month,convenience,6,47.990002,3,49,4,0
cid0020646,1,once-a-month,ethnic,6,57.990002,8,43,3,1
cid0020647,0,once-a-month,convenience,2,27.99,11,31,5,0
cid0020648,0,once-a-month,convenience,5,43.990002,3,39,3,1
cid0020649,0,once-a-month,convenience,3,33.990002,28,11,2,0
cid0020650,1,once-a-week,convenience,2,97.989998,6,0,3,0
cid0020651,0,once-a-month,convenience,5,43.990002,34,0,1,0
cid0020652,1,once-a-month,convenience,3,33.990002,2,12,4,0
cid0020653,0,once-a-month,convenience,2,27.99,5,48,5,0
cid0020654,1,once-a-month,convenience,3,33.990002,45,0,1,0
cid0020655,1,once-a-month,convenience,3,33.990002,4,0,2,0
cid0020656,0,twice-a-week,ethnic,5,267.98999,50,35,3,0
cid0020657,1,once-a-month,convenience,2,27.99,6,20,4,0
cid0020658,0,once-a-month,healthy,2,35.990002,3,42,2,0
cid0020659,0,once-a-month,healthy,4,51.990002,44,15,1,0
cid0020660,0,once-a-month,convenience,3,33.990002,1,49,3,0
cid0020661,0,once-a-week,convenience,2,97.989998,1,0,4,0
cid0020662,0,once-a-week,convenience,5,155.99001,13,37,3,0
cid0020663,1,once-a-month,ethnic,4,47.990002,1,6,4,0
cid0020664,1,once-a-month,convenience,6,47.990002,3,0,2,1
cid0020665,0,twice-a-week,convenience,2,140.99001,13,41,4,0
cid0020666,0,once-a-week,healthy,3,156.99001,6,0,4,0
cid0020667,0,once-a-month,convenience,3,33.990002,2,0,2,0
cid0020668,0,once-a-month,convenience,6,47.990002,9,49,2,1
